酒店名称,评论日期,评论内容,入住房型
H15,2020-01-02,酒店，服务很好,零压阳台双床房
H15,2020-01-03,房间空调风机噪音较大，睡眠质量不好的朋友慎选。,零压阳台大床房
H15,2020-01-03,老酒店服务一般,度假大床房
H15,2020-01-04,房间的硬件有点旧,景观阳台双床房
H15,2020-01-05,酒店比较大型，设施齐全，配套完善，停车场很大，车位也够多，干干净净的，空气清新，环境优美，大堂很豪华，壁画很漂亮，以前来说肯定是超级五星级酒店，服务还行，彬彬有礼，热情、贴心，软件硬件兼备，房间面积空间很大，**的房子的特别标志性很强，有浴缸，浴缸可大了，淋浴设备还过的去，多功能喷淋，整个卫生间空间也很大，打扫的也蛮干净的，房间有冰箱，有衣柜，配套齐全，配有沙发，质量看起来不错，床品也比较舒适，枕头舒适度还可以，有其他类型枕头可以选，叫服务台拿就可以，比如乳胶，荞麦等，阳台还挺大，环境一流，比较安静，睡的比较舒服；健身房去逛了一圈，挺大的，器材也比较齐全，气氛也挺好，健身房旁边还有按摩中心，还有KTV，餐厅则在另外一头，试了中餐的早茶，性价比不错，味道也不错，鲜榨玉米汁很香，很营养，酒店还带有多功能会议室的，可以容纳差不多1000人，很豪华！,度假大床房
H15,2020-01-06,酒店设施有点陈旧，电梯等候时间长。,景观阳台双床房
H15,2020-01-06,早餐超難食呢,景观阳台大床房
H15,2020-01-07,环境挺好的，房间也很满意，,度假大床房
H15,2020-01-08,房间隔音好，关上门听不到马路车声，房间干净舒适卫生很好，典雅舒适，洗澡房有香薰，味道好闻，冲凉水热水量大，有风筒，还有美容镜，方便化妆，设施配套基本齐全，房间空调可以制暖，温度适宜，刚刚好，睡得舒服，床品干净舒服，被子舒软，还有张大沙发和茶几，有办公桌和配备充电器，家私等物品都维护的好，酒店管理的非常好，服务员服务态度热情，周到，早餐真的非常非常丰富，适合带小朋友旅游，用早餐的时候不小心弄倒一杯酸奶，有位名牌写着小芳的服务员第一时间发现，立刻跑着过来，先看我有没有受伤和弄脏，这点很暖心，然后再清理，她还帮我重新拿过一杯酸奶，西餐厅就在大堂这里，大堂应节日的布置，有旅行团的阿姨在拍照，气氛很好，新年假期有机会还会来这里，带爸妈来吃自助餐，还有去酒店附近泡温泉。,度假大床房
H15,2020-01-08,还好，酒店房间旧,景观阳台双床房
H15,2020-01-09,蚊子太多，房间可能很久没有客人入住吧，其中一间的单床有异味。但是房间比较大，卫生间，冲凉房用品比较齐全。服务态度很好。,度假大床房
H15,2020-01-10,床太软了，睡到腰痛,景观阳台大床房
H15,2020-01-10,总体来说都是满意吧！下次还会再来的住,度假阳台双床房
H15,2020-01-11,交通便利，方便，位置优越，设施齐全、配套完善。早餐很多选择，服务好，就像回家一样。?房间措施很齐全，很整洁，卫生设施很好，性价比也很高，服务员很漂亮，环境优美?，酒店内Wi-Fi信号很好，速度很快，很稳定，冲凉房面积很大，洗澡水压也足够大，很舒服，洗护用品印着**的LOGO，味道挺清香的，客房的阿姨也挺有礼貌的，让她帮忙换一条毛巾看见我在喝水，差不多喝完了主动给我送来了一瓶，真细心，让人感动。大堂有一股香味，星级酒店都有用香薰的应该，味道不错，大堂的风格是**一向的金碧辉煌，顶上有壁画，很美，春节气氛已经很浓厚了，布置很有气氛，红灯笼已经开始高高挂起，年味儿十足！停车是不收费的。,度假大床房
H15,2020-01-11,挺旧了，阳台门都烂了,零压阳台大床房
H15,2020-01-11,很多房间没新装修,零压阳台大床房
H15,2020-01-12,酒店环境特别好！,度假阳台双床房
H15,2020-01-12,早点很不错,度假阳台双床房
H15,2020-01-14,酒店整体还是不错的，酒店位置好，位置优越，算在市区里，早餐比较好的，停车方便免费，之前住过几次，房间很大，床垫很舒服，夜灯是暖色的，很温馨，不错，设施保养得还不错，应该有装修过，新装修了健身房，很大气，很高端，服务也??OK，态度很好，有礼有节，开发票特别方便，很快捷，主要是价格不贵，超值享受，宾至如归。,度假阳台双床房
H15,2020-01-15,商务出差首选，交通便利，停车免费，停车位充足，环境优美，而且很安静，服务周到，前台服务好，办理业务专业熟练快捷。个人对烟味敏感，房间有无烟房，打扫干净、整洁，卫生好就住得舒服了，面积比较大，空气流通好，有阳台，阳光能晒进房间里面，很舒服，洗手间的设备很齐全，设计方便，喜欢这里的风格，大堂装潢豪华，一看就知道这是**，大堂插花艺术感很强，有品味，入住的时候前台对面那个超市年尾搞特价，很多东西很实惠，东西也蛮多的。,度假阳台双床房
H15,2020-01-15,时间需要又住多了一个晚上，满意，经理关注到我住多一晚，很关心，很热情问顾客需求，服务挺好，卫生打扫的很细致，服务也很贴心，按我的要求准备发票、清单，还有好多温馨提醒，服务也到位，保安很积极的给我开车门，管理不错，另外我发现大堂的香味很好闻，跟澳门的酒店差不多，也摆饰了很多过年的饰品，春节氛围浓厚，听说早点很不错，当地口碑很好，当地的同事都说好，下次有机会试试。,度假阳台双床房
H15,2020-01-17,多年来一直喜欢入住**的酒店，这次感觉是最一般的，对不起近500元的价格。房内：房间设施陈旧，床已塌下来，书台也已掉漆。房外：沿着湖边散步，湖里水很少很脏，湖边杂草丛生。酒店正门口就是一条乱糟糟的路，摆卖年花、停满车，一个字：乱！觉得最满意的是它的早餐，品种齐全，水果很新鲜??,景观阳台大床房
H15,2020-01-17,酒店前台服務員很親切有禮，房間設施也很好，就是有點舊。早餐款式多，味道也可口。,度假大床房
H15,2020-01-17,环境优美，服务态度好。,度假大床房
H15,2020-01-17,位置不错，环境很好！,度假大床房
H15,2020-01-18,非常满意。,度假阳台双床房
H15,2020-01-18,陪同领导出差入住，之前也住过，挺好的，停车方便，位置优越，交通便利，离公司很近，环境也不错，服务比较迅速，办理业务很快捷，很有礼貌，很热情，主动给送上水，介绍酒店的项目，这次住的房间比上次的大，西式的装修风格，比较典雅、比较舒适，浴缸很大，阳台也很大，不错。,度假阳台双床房
H15,2020-01-19,酒店大堂很大，装潢很高档，酒店好像有晚会，有表演，见到好多人穿着晚礼服，好气派，还看到有人在西餐厅摆婚宴，很温馨的场面，场地布置的很仙气，离天安广场很近，旁边还有个加昌旺生活超市，看地图附近有学校医院，酒店所处的区域配套很齐全，地理位置也好，出入都非常方便，大堂和房间楼层有香芬，味道好闻，感觉很舒适，很放松的感觉，欧式装修的房间，很上档次，设施维护得好，房间竟然配有按摩椅，太惊喜了！私密感很好。马上就试了一下，挺舒服的哟，哈哈，毛巾新净，香味高雅的盥洗用品，感受到酒店的用心，早餐种类算是挺丰富的，食材质量挺好的，水果甜，蔬菜新鲜，餐厅的服务小姐引领我到座位坐下，和打杯热水给我，还问我有什么想吃的需不需要帮忙拿东西，服务很贴心，前台的服务也很好，很热情，给我介绍台山好玩的好吃的，还帮我打车，非常满意的住宿体验，价格适中，性价比高。,度假阳台双床房
H15,2020-01-19,酒店比较老,度假大床房
H15,2020-01-20,环境很好。非常安静。早餐也比较丰富。,度假大床房
H15,2020-01-20,一如既往的满意,度假阳台双床房
H15,2020-01-21,酒店舒适卫生，服务质量超好。,景观阳台双床房
H15,2020-01-21,比較安靜，卫生也不错,度假大床房
