酒店名称,评论日期,评论内容,入住房型
H01,2020-01-01,酒店很适合家庭出行,标准客房
H01,2020-01-01,升级了房间 延迟退房 很赞,标准客房
H01,2020-01-01,这几年，每年都会来广州，每次都会住**酒店。因为位置好，酒店的性价比也不错，这次给免费升级了大房间。,标准客房
H01,2020-01-01,酒店很好不错,标准客房
H01,2020-01-01,超五星好评,高级客房
H01,2020-01-01,酒店干净卫生，服务很好！,标准客房
H01,2020-01-01,酒店位置??，属于传统的标准五星酒店，唯一遗憾的就是浴室只有浴缸，没有淋浴间。,标准客房
H01,2020-01-02,酒店设施稍微有点旧，但地理位置确实优越,标准客房
H01,2020-01-02,很不错 位置好 出行方便,标准客房
H01,2020-01-02,地理位置很好 房间干净整洁,标准客房
H01,2020-01-02,酒店地理位置非常好！地铁口出来100米。服务态度也非常棒！而且酒店管理在不断进步中！下次还会入住，点赞！,标准客房
H01,2020-01-02,酒店很好不错的选择的,标准客房
H01,2020-01-02,距离广州东站非常近，接送客人方便，价格合理可以接受，早餐不错能吃好吃饱，品种齐全，适合老幼妇孺自行选择食用。,标准客房
H01,2020-01-02,Jianguo is always a very good choice for business travelers who want to sleep in a serviced area in the cetral district of Tianhe,标准客房
H01,2020-01-02,性价比高，早餐品种比较丰富，面包种类多，离地铁近,标准客房
H01,2020-01-02,离广州东站、地铁站都很近，附近吃饭也很方便。性价比比较不错。推荐入住。离广州东站、地铁站都很近，附近吃饭也很方便。性价比比较不错。推荐入住。,标准客房
H01,2020-01-03,房间很好 服务很好 前台很好,标准客房
H01,2020-01-03,挺好 住很多次了 性价比高,标准客房
H01,2020-01-04,酒店离广州东站比较近，就在旁边,标准客房
H01,2020-01-04,卫生非常好,标准客房
H01,2020-01-04,地点佳，服务好,标准客房
H01,2020-01-04,酒店很好不错的服务很好,标准客房
H01,2020-01-04,早茶很不错,标准客房
H01,2020-01-04,酒店性价比高不错的服务,标准客房
H01,2020-01-05,出差，就在火车站对面，酒店比较老 服务还可以,标准客房
H01,2020-01-05,酒店服务挺不错的。环境也还可以。,标准客房
H01,2020-01-05,酒店不错，挺干净,标准客房
H01,2020-01-05,朝食美味。立地地下鉄、最高立地。其他全面的安心宿泊思。広州出張時常宿頂。,标准客房
H01,2020-01-05,交通位置便利，购物，吃都非常方便,标准客房
H01,2020-01-06,很不错的酒店 住了好几天了 性价比非常高 推荐,标准客房
H01,2020-01-06,大堂格调温馨，电梯快，楼层设计很好，服务到位,标准客房
H01,2020-01-06,早餐很不错，交通便利,高级客房
H01,2020-01-06,早餐不错，出行方便,标准客房
H01,2020-01-06,不错，地理位置好,标准客房
H01,2020-01-06,服务很好，环境也不错,标准客房
H01,2020-01-06,十分好，很满意。,豪华客房
H01,2020-01-06,位置很方便，步行几分钟就到广州东站，早餐也还不错。房间设施不错，也很安静，有书桌，适合工作。服务员也很热情，房间清理的很好。,标准客房
H01,2020-01-06,非常不错的酒店 性价比很高,标准客房
H01,2020-01-07,每次来广州都会入住**酒店。虽然设施老旧了些，但酒店位置市中心，周边热闹，房间简洁干净，也住习惯了。当然最吸引人的是早餐，丰富精致。这次终于打卡到桑拿房，不错的体验。,标准客房
H01,2020-01-07,整体感觉不错,标准客房
H01,2020-01-07,好评 地理位置好,标准客房
H01,2020-01-07,根本配不上五星级酒店 感觉被骗了,标准客房
H01,2020-01-07,不错挺方便的,标准客房
H01,2020-01-07,交通很方便,标准客房
H01,2020-01-07,交通方便利,标准客房
H01,2020-01-07,火车东站附近 位置方便,标准客房
H01,2020-01-08,讲真，只有浴缸和吹风机我不喜欢，其他都非常好，什么时候再装修把浴缸拆了吧,标准客房
H01,2020-01-08,不错，下次还来,标准客房
H01,2020-01-08,地点好，服务贴心,标准客房
H01,2020-01-08,酒店很时尚 适合商务人士,标准客房
H01,2020-01-09,房间卫生间设施是差了点，特别像快捷酒店。房间装修还算舒适，也不觉得特别老旧，但是霉味太重了，从走出电梯就闻到，进入房间特别不适应。个人觉得，服务还行吧，笑脸相迎，早餐也不错，中式西式都有几样，对于早餐很可以了。,标准客房
H01,2020-01-09,交通方便，服务一流！,标准客房
H01,2020-01-09,酒店主要就是坐高铁方便，步行50米就是广州东站，出行非常方便，设施也还可以，对于我们这些为了出行而住酒店的非常合适，酒店周边购物吃饭也方便。,标准客房
H01,2020-01-10,不错，不错,标准客房
H01,2020-01-10,想游泳，但女性規定一定要戴泳帽，不太好,标准客房
H01,2020-01-10,环境位置都很好！,标准客房
H01,2020-01-10,地理位置好,标准客房
H01,2020-01-11,还可以吧！,标准客房
H01,2020-01-11,就是隔音不太好,标准客房
H01,2020-01-11,发黄的马桶盖，联系换房，说其他房间也是这样的。这就是五星级的标准吗？不要被好评骗了。令人失望的所谓“五星”。除了位置，基本一无是处。,标准客房
H01,2020-01-11,服务周到，前台比较热情,标准客房
H01,2020-01-11,位置很好，房间免费升级,标准客房
H01,2020-01-11,前台服务不错，位置方便，东站对面,标准客房
H01,2020-01-12,很好 不错 性价比高,标准客房
H01,2020-01-12,靠近地铁。,标准客房
H01,2020-01-12,还免费给我升级了，非常满意的一次住房，干净卫生，期待下一次的入住下一次还会选择这家，性价比高，交通方便,标准客房
H01,2020-01-12,服务很好房间很好,标准客房
H01,2020-01-12,环境很好，位置不错,标准客房
H01,2020-01-13,不错的丶推荐这家店。,标准客房
H01,2020-01-13,服务都非常不错,标准客房
H01,2020-01-13,学生入住多，晚上很吵,标准客房
H01,2020-01-14,服务很好不错,高级客房
H01,2020-01-14,真的不敢恭维这个酒店的设施，席梦思床垫太软了，向大堂提出后拿来了床板放在席梦思床垫上。浴缸和洗脸盆水流下去的速度很慢，房间的隔音效果差，唯一的优点是离开广州东站火车站近，不过下次再也不会住了。,标准客房
