酒店名称,评论日期,评论内容,入住房型
H42,2020-01-01,价格方面在市内算是实惠了，酒店不新，还算干净,标准大床房
H42,2020-01-03,不错的酒店，服务挺贴心,标准大床房
H42,2020-01-03,酒店不错还有糖果送，小孩高兴我们就高兴,标准大床房
H42,2020-01-04,商务酒店、,精品商务大床房
H42,2020-01-04,离地铁站近，服务人员有礼貌，周边吃的地方多。,高级双床房
H42,2020-01-04,位置很好，交通方便，设施齐全，不错。,标准大床房
H42,2020-01-04,酒店条件基础不错，位置一般，其他都OK,标准大床房
H42,2020-01-05,不错的商务酒店,标准双床房
H42,2020-01-05,被单枕套有霉点，还一直说是我们弄的,标准大床房
H42,2020-01-06,很好喔！挺干净的！位置也好！,标准大床房
H42,2020-01-06,不错不错滴，免费升级了房间，卫生干净，服务不错，非常非常非常好。。。。。。。。。。。。。。。。。。。,标准大床房
H42,2020-01-07,挺不错的吧 每次都升房,标准大床房
H42,2020-01-08,环境很好，很喜欢,标准大床房
H42,2020-01-08,早餐很棒，房间很大，前台服务很好给我们升级了带有浴缸的房间，体验很不错。就是隔音效果一般，可以听到走廊有人的说话声音。,高级大床房
H42,2020-01-08,酒店比较旧！,标准大床房
H42,2020-01-09,一次很好的体验,标准大床房
H42,2020-01-09,早餐太一般了,高级大床房
H42,2020-01-10,深圳没有冬天,标准大床房
H42,2020-01-10,交通方便，干净卫生，价格合理,标准双床房
H42,2020-01-10,外观比较老旧 内部设施还不错 早餐不错,高级大床房
H42,2020-01-10,谢谢客房可爱的阿姨们，帮忙晾了衣服，夜间还有牛奶饼干送，不错不错,标准大床房
H42,2020-01-10,酒店环境都不错，交通便利，服务态度好！,高级双床房
H42,2020-01-11,非常好，不错不错不错不错,标准双床房
H42,2020-01-12,可以老牌酒店,标准大床房
H42,2020-01-12,早餐还可以了（对于这个价格来说），位置好交通便利（地铁站不过两百米吧），性价比够高，华强北区域住宿的好选择,高级大床房
H42,2020-01-12,酒店很好，交通也方便，前台幫我們免費升級了有浴罐的房間，二次都是，有機會還會過來住。,标准大床房
H42,2020-01-13,朋友说不错哦。,标准大床房
