酒店名称,评论日期,评论内容,入住房型
H35,2020-01-01,酒店装修非常好,希岸高级大床房
H35,2020-01-03,位置好，有停车场,希岸豪华双床房
H35,2020-01-03,干净整洁，舒服,希岸豪华双床房
H35,2020-01-03,干净舒适，宽敞,希岸豪华双床房
H35,2020-01-04,半年前住过，今天再来，感觉设施老旧了很多，希望再积极维护一下，这么好的地方不想越来越差,希岸高级大床房
H35,2020-01-05,因为是新的，所以还可以，就是小了点,希岸高级大床房
H35,2020-01-05,环境不错哦,希岸高级大床房
H35,2020-01-05,干净卫生，交通便,希岸高级大床房
H35,2020-01-06,前台服务很好，卫生很干净，床很大很舒服，电视够大看电影最合适不过了，每次过来都住这里，值得推荐，好好好，非常满意,希岸高级大床房
H35,2020-01-06,维权到底！希岸河源第一喷泉店，以“关注女性”为理念的一个品牌酒店！当然我现在要打上一个双引号甚至是问号！从我踏进这间对女性“关怀满满”的酒店那一刻起，当我看到ceo公众号发出的蓝丝带关注女性在外遇险话题的时候，当我跟朋友分享酒店理念及装修如何让我惊喜的时候，想的是我后面会得到怎样让人愉悦的服务，但从来没有想过今天居然是因为抱着无可奈何到气愤的一个态度以及面部毁容和维权艰难的状态来写下这条评论！2019年12月30号，我和朋友驱车前往河源探望刚出月子的朋友，晚上20:29分入住希岸河源酒店第一喷泉店，因为酒店是我选的，我一直还跟朋友谈及这酒店如何地与众不同，关爱女性，现在看来十分讽刺。当天晚上，我与朋友在酒店因地滑摔倒，她的脑部因磕到大理石台上，造成2.5cm伤口，我的脸部也同时磕到，导致眉骨2.5cm以上伤口。摔倒的当下，我们手足无措，因为不停的流血和意识开始模糊，还有朋友可能是摔倒脑部开始抽搐，我第一时间想到的是先给酒店打电话，看看他们有没有什么应急处理。如果说前面我对这间酒店还有什么好感的话，接下来发生的一系列处理和至今为止的沟通就是让我气愤得好感全无甚至写下这篇的原因！1、 事故发生后，座机打通了前台的电话，此时我们还在流血跟害怕的状态，我当时并不是想扯什么，只想第一时间得到救援，因为我不知道朋友的伤势，我很害怕！前台男性服务员在得知了我们头破血流后，问我，几号房！！我说，我用座机拨打的，你没有显示吗？因为当下实在是一时记不起四个数字的房号了。前台表示不知道，你要告诉我房号，几番纠缠，我只能满脸血打开门出去看我们的房号！得知之后，酒店派了一个男生上来，从进来到我们被120接走，他站的离我们很远，没有一个酒店方的人查看过我们的伤势，然后他不知道如何处理。我实在是着急，一边叫着我的朋友担心其晕倒不省人事，一边问他，你们酒店没有任何应急事故处理机制吗？他表示！没有，也不知道怎么处理。我说有没有司机先把我们送到医院好不好，他依然表示没有，我说叫你们负责人出来处理可以吗，也是不知道怎么回答我。最后无奈，我说你可以帮我们打120吗？他打了120，这个过程中我们就一直在流血，酒店的床单都是血，我质问，你不怕我们死在这吗？为什么一点措施都没有？他依然是在远处看着我们，没有任何急救措施，这么大一个酒店，发生了安全事故，是没有急救措施的，房客的人身安全是得不到保障的！也就是今天，换成任何其他人受伤甚至流血过多，你也只能在那里等着，整个酒店没有任何可以保障你安全的机制！120来了之后，我们跟着医生走，还是我问了，你们酒店就没有一个人跟我们去吗？然后那个男生说他换个衣服跟我们一起去。后面男生也和经理反映当下担心我们是骗子，这一点在我们与姓叶的经理沟通过程中他有承认，我们也有录音证据。多可怕啊！我想都不敢想，假如是更大的伤情，这么大的酒店，从拨通前台到120到，没有任何一点措施，哪怕询问安抚止血包扎等等，入住了酒店，这不是酒店应尽的义务之一吗？我们不是达成了合同关系的吗？所以酒店的安全明显是不过关的，想想就后怕！2、 在医院的一切治疗都有一个前台陪同，至于她是前台是我询问出来的（后来得知是前台经理，这也是他们后来所谓的派了管理层陪同治疗），当然我很感谢她陪同我们检查，这一点不否认。但是我绝不认同酒店方说的他们已经做足了所有能做的！我脸部缝了四针，朋友头部两针，运营经理直到我们缝完针做完所有检查准备回去之后出现了，然后我们一起打车回去。3、 第二天在打完了破伤风之后我们回到酒店进行沟通，该男性经理与我们沟通，因为亲身经历的这一切，首先，我们承认摔倒我们需要负一定的责任，因为我们是成年人，但是酒店方敢说自己没有责任吗？我认为第一酒店安全措施不足，淋浴房无安全提示，房外无放置防滑垫，拖鞋只有一双一次性拖鞋，沾了水之后防滑不足，酒店大理石洗浴台无任何防撞措施，导致滑倒受伤 ，不符合公共场所安全标准，酒店没有尽到安全保障义务（这些现场都有视频及照片取证），第二整个酒店没有任何事故应急措施，包括员工的事故处理培训都属于应急机制中的一项，客户在酒店内万一受伤是没有任何保障的，但是该男性经理在后续的沟通中辩称他们是有应急措施的，我至今没感受到，连员工基本培训都没有！为什么可以睁眼说瞎话？第三，在发生事故的24小时内，我们没有得到一句安慰的话，哪怕老板与我们通个电话了解一下伤情也没有，没有看过任何伤情的情况下，打算给我们一千元让我们离开，这叫负责？这叫沟通处理问题？酒店方是完全不重视这件事情的，换句话说，也许这间关注女性安全的酒店认为我们两个女性的血不过是一件小事，还没他们忙其他事重要，事情过去到现在，包括我委托了律师进行沟通，也是一句老板忙，没时间跟我们沟通搪塞。所以没错，他们敢，他们敢说他们没有责任！他们就是这么跟我们甚至跟我们的律师表示的，他们没有责任。4、 当时最气愤的情况是，在确认酒店存在责任的情况下，咨询了后续伤疤处理（因为是面部四针，涉及伤疤处理），我们提出了赔偿金额，当然我们想的是希望可以后续沟通，金额是可以协商的，经理来说了一句，老板不承认他们这边是有责任的，可以给我们一千元！要不就去走法律程序！在明显没有安全标准和尽到安全义务的情况下，即使我们个人需要承担一半的责任，但酒店也不可能是完全没责任的吧？我不停地反问自己。酒店一句无责任让身在他乡的我们真的十分难过，至此，我所有的维权已经不是在赔偿金额方面了，我希望哪怕看到他们的一个处理态度，承认他们责任所在，再合理赔偿我们，但是没有！我们委托了律师，提交了证据，发了律师函，直到刚刚他们仍在推诿，经理表示他是中间人，不好做主，也不承认酒店责任，至今律师没有见到老板的面，答应了见面又取消，每次都是说他们忙！至于对方的顾问律师则以他没有接到要处理这件事的通知来回应我的律师，我不知道这家企业在面对所有的事故处理的时候是否都是这样的踢皮球？什么人文关怀什么关注女性，你们哪怕有一丝丝愿意处理的态度，都会愿意提出酒店方的解决方案，但是没有！我至今没有看到一丝解决态度的表露，律师跟我们说，至此，我们已经尽力了，如果你们采取不理或者踢皮球的态度，我们是没办法沟通的，可能你们就是觉得我们不会起诉吧？很无奈，但是要走到最后一步，我们也没办法了。在这里，我们不是你们所谓的女神，而是被你们看作纠缠不清的骗子罢了，内心再一次对这种道貌岸然的企业表示难过无奈！所以，接下来，你们不愿意处理也没关系，我们和我们的律师已经尽了最后一丝努力去主动与你们沟通，既然无果，我们也不需要低姿态去求你们沟通，一切交给法律吧！5、 最后，只有一句话，没有女生会用脸部四针的毁容伤口和头部未知轻重可能丧命的砸伤去讹你们的钱，你们爱怎么认为我们无力，看看你们的电梯，你们的招牌，你们的品牌理念，你们的提示，女性安全？女神？不觉得十分讽刺吗？戴着保护女性面具下对于房客受伤纠纷的真实处理态度何其讽刺。既然我入住了酒店，我们就有事实合同的关系在，你们有没有履行你们对房客的安全义务你们自己清楚，律师也表示酒店是构成了人身侵权的，他们依然采取不解决的态度！这是我第一次面对这种纠纷维权，我不会退步，就冲你们酒店这种服务业所谓的”服务态度“，我也会维权到底，要个答案！之后所有的法律结果和我在这酒店经历的一切我也会在网上做详细的事实的陈述，希望大家出门在外，一切小心！,希岸女神大床房
H35,2020-01-06,卫生环境优雅,希岸豪华大床房
H35,2020-01-08,不错的。好找。 房间也不错床舒服,希岸高级大床房
H35,2020-01-08,不错不错不错,希岸高级大床房
H35,2020-01-09,卫生环境不错,希岸高级大床房
H35,2020-01-09,还行，空间挺可以，这个价格还行,希岸豪华双床房
H35,2020-01-09,常出差，很少住到这么高品质的酒店，建议有到河源出游的，可以前往住宿,希岸豪华大床房
H35,2020-01-09,环境很好。,希岸高级大床房
H35,2020-01-10,在美食一条街上，有停车场,希岸高级大床房
H35,2020-01-11,很好，点赞，第二次订了，下次还是这家,希岸高级大床房
H35,2020-01-12,就凭前台小姐姐漂亮，就够5星了,希岸豪华大床房
H35,2020-01-12,酒店位置很好，内部环境在同类酒店里算不错的，干净整洁明亮，而且很多是智能模式。服务也不错。,希岸豪华双床房
H35,2020-01-12,下免压金单！到店后还要付压金！,希岸豪华大床房
H35,2020-01-12,房间很窄，住起来不是很舒适！,希岸高级大床房
H35,2020-01-13,第三次订了，不好不会重复订,希岸高级大床房
H35,2020-01-14,环境好服务好,希岸豪华大床房
H35,2020-01-14,服务好，喜欢,希岸豪华大床房
H35,2020-01-14,服务好，环境好，常来,希岸豪华大床房
H35,2020-01-16,服务好，很卫,希岸豪华大床房
H35,2020-01-16,好很好，卫,希岸豪华双床房
H35,2020-01-16,ulhhhhhhhhhhh,希岸高级大床房
H35,2020-01-16,环境不错哦,希岸高级大床房
H35,2020-01-16,哈服务很好很周到哈哈,希岸豪华大床房
H35,2020-01-16,房间舒适。服务很棒。,希岸豪华大床房
