酒店名称,评论日期,评论内容,入住房型
H48,2020-01-01,各方面都很不错。就是隔音差点,特价房(无窗)
H48,2020-01-02,服务好卫生好,高级大床房
H48,2020-01-02,虽然酒店舊，但环境好，交通方便。,高级大床房
H48,2020-01-03,服务不错卫生很好,高级双床房
H48,2020-01-03,房间很好卫生不错哦,高级大床房
H48,2020-01-03,房间很好卫生不错,高级大床房
H48,2020-01-04,还可以吧，地理位置不错，服务也可以，就是那个房间插卡的有点感应不灵，还有卫生可以继续加强下,高级大床房
H48,2020-01-04,服务态度好,特价房(无窗)
H48,2020-01-04,服务很好，亲和热情,特价房(无窗)
H48,2020-01-04,服务卫生非常好,特价房(无窗)
H48,2020-01-04,服務好好好,高级大床房
H48,2020-01-05,适合带小孩，交通非常方便，前台的帅哥小姐姐非常有礼貌，客房的阿姨也很有礼貌，在电梯看到人会主动打招呼，就是早上吃早餐时有一个服务员非常没有礼貌，说要什么连眼睛都没有看过来，还一直跟旁边人说话，闲聊,高级亲子房
H48,2020-01-05,环境不错 价格也合理,高级双床房
H48,2020-01-05,位置方便，設施較舊，还可以吧,高级大床房
H48,2020-01-05,服务很好，还会再来,特价房(无窗)
H48,2020-01-05,房间卫生不错，,高级双床房
H48,2020-01-06,还可以...,高级大床房
H48,2020-01-06,服务好，前台漂亮??,高级双床房
H48,2020-01-06,经常帮公司同事订，还不错,高级双床房
H48,2020-01-06,酒店位于市中心，交通便携。二楼有茶餐厅，味道很地道，老酒店了，比较知名，朋友过来都方便，性价比高，经常住,高级大床房
H48,2020-01-08,特别特别不错,高级大床房
H48,2020-01-08,一家不错的酒店，下次还会再住,特价房(无窗)
H48,2020-01-08,服务好下次来,高级大床房
H48,2020-01-08,態度親切服務熱誠,特价房(无窗)
H48,2020-01-08,房间还可以，不错,特价房(无窗)
H48,2020-01-08,比较满意，下次还会住,高级大床房
H48,2020-01-08,挺满意的，如有机会还会再住,高级双床房
H48,2020-01-09,交通便利，值得商务差旅推荐,豪华套房
H48,2020-01-09,位置很方便 走路就能到东门步行街,特价房(无窗)
H48,2020-01-09,位置很方便 走路就能到东门步行街,特价房(无窗)
H48,2020-01-09,服务好卫生好,豪华大床房
H48,2020-01-09,非常不错，服务也好。,特价房(无窗)
H48,2020-01-09,好很好非常好,特价房(无窗)
H48,2020-01-09,服务好不错,高级双床房
H48,2020-01-09,酒店环境和服务都还不错，附近有很多美食街,特价房(无窗)
H48,2020-01-10,酒店服务好,特价房(无窗)
H48,2020-01-10,态度很好。,高级大床房
H48,2020-01-11,地点位置好，价格实惠，房间卫生及环境挺好，,高级大床房
H48,2020-01-11,地点位置方便，服务态度良好，价格实惠，不过电视质素较差要改善。,高级大床房
H48,2020-01-11,地点位置好，酒店较老，房间环境及卫生挺好。,高级大床房
H48,2020-01-12,服务特别好,特价房(无窗)
H48,2020-01-12,1009服务好，地理位置优越，666,特价房(无窗)
H48,2020-01-12,水点蒸发变做白云花瓣飘落下游生根淡淡交会过各不留下印,高级大床房
H48,2020-01-13,服務好衛生不錯,特价房(无窗)
H48,2020-01-13,最重要是前臺服務非常好,特价房(无窗)
H48,2020-01-15,工作人员服务很好，,高级大床房
H48,2020-01-16,习惯了住这里，不错,高级双床房
H48,2020-01-16,可以哟，经理很是热情哟，习惯了住这里,豪华大床房
H48,2020-01-16,不错不错，习惯了每次都住这里,豪华大床房
H48,2020-01-17,酒店地理位置不错，房间整洁干净，早餐还可以，服务态度很好！,4D共享床房
H48,2020-01-17,酒店位于繁华地段，去哪都方便，地铁站就在附近，还有美食街，金光华广场都在这边,特价房(无窗)
H48,2020-01-18,地点位置交通好，附近购物方便，商店食店林立，上网一般，电视不良,高级大床房
H48,2020-01-18,酒店位置好，酒店有點舊，房內电視设备不佳。,高级大床房
H48,2020-01-18,酒店还可以,高级大床房
H48,2020-01-19,酒店还不错，服务挺周到的，周边很多逛街吃东西的地方，不错。,豪华大床房
H48,2020-01-19,环境好位置佳,高级大床房
H48,2020-01-19,环境好位置佳,高级大床房
H48,2020-01-19,环境好位置佳,高级大床房
