酒店名称,评论日期,评论内容,入住房型
H47,2020-01-01,吃东西比较方便。性价比ok,豪华房
H47,2020-01-01,非常满意，干净卫生！,豪华房
H47,2020-01-01,非常好，环境很好，隔音不错,豪华房
H47,2020-01-01,虽然早餐出品没什么特点，房间相对旧一点点，但服务态度绝对值6星级！房间干净，整洁，隔音棒！,豪华房
H47,2020-01-01,好好好好好好好好好好好好好好好,豪华房
H47,2020-01-01,非常满意早餐丰富。,豪华房
H47,2020-01-02,早餐丰富质量和服务非常好；所住猪猪侠亲子房小朋友非常喜欢；地理位置好，离越秀公园很近；酒店停车场很方便,猪猪侠酷芽亲子套房
H47,2020-01-02,位置不错，服务也不错，性价比高，升级了套房，房间很大，设施也比较完善。室外恒温游泳池有点奇怪，冬天即使水池恒温还是很冷，没办法游。房间一开始安排的是有烟房，味道非常大，后面换房了就没有味道了。,豪华房
H47,2020-01-02,老酒店了，还可以吧。停车不方便，要走很久,豪华房
H47,2020-01-02,服务可以，原来房间很大味道，换了房型，好了很多，总体有惊喜的一面，值得一住。整体团队服务好。大家可以试试,豪华房
H47,2020-01-03,地理位置方便。,豪华房
H47,2020-01-03,太差了。服务真的太不专业了,豪华房
H47,2020-01-03,非常喜欢这种老酒店，像上海的国际饭店/澳门的老葡京，经过了岁月的沉淀，很对胃口。下回想住一下**。,尊豪房
H47,2020-01-03,老牌5星酒店，服务一流，早餐不能再好了,豪华房
H47,2020-01-03,非常好，大力推荐。位置好，服务好,豪华房
H47,2020-01-03,位置，方便性价比高。,尊豪房
H47,2020-01-03,位置，方便性价比高。,豪华房
H47,2020-01-03,地理位置，方便周边环境优美。,豪华房
H47,2020-01-04,老牌五星酒店，各方面都不错，房间小了点,豪华房
H47,2020-01-04,环境不错，但设备稍微陈旧,豪华房
H47,2020-01-05,早餐非常好????，健身房非常好????附近有公园和点都德，美食非常多。,豪华房
H47,2020-01-05,有老五星酒店的气势！,豪华房
H47,2020-01-05,很好，如果有茶具则更棒,豪华房
H47,2020-01-06,帮朋友订的，反馈不错！,尊豪房
H47,2020-01-06,位置超一流，地铁站就在楼前，距离越秀公园也非常近，步行十分钟左右就到了。因未在里面吃饭，好坏不做评论。,豪华房
H47,2020-01-06,很好，很舒适,行政套房
H47,2020-01-07,不错的酒店，就是早餐差了点,尊豪房
H47,2020-01-07,酒店是订给合作伙伴住的，性价比不错！,豪华房
H47,2020-01-08,房间宽敞，床品舒适，下次再来,豪华房
H47,2020-01-08,非常非常好。,豪华房
H47,2020-01-09,还可以吧，就是有点老了,豪华房
H47,2020-01-09,环境和服务挺好的，不错,行政套房
H47,2020-01-09,位置很好，餐饮也不错，能吃到正宗的广东菜。外国人很多，还有外国航班机组入住。,行政房
H47,2020-01-09,住过两次的酒店，旁边就是地铁站，出行方便！最喜欢楼下的达美乐,豪华房
H47,2020-01-10,住的是行政楼层，暂时找不到这个酒店的不好，因为酒店很多东西很多方面都真的挺好的，不过就是有时候送毛巾有点慢,行政房
H47,2020-01-10,酒店位置好，出行方便，临马路就是地铁站。楼下九龙冰室、星巴克，对面越秀公园，适合居家出游。,豪华房
H47,2020-01-11,老五星级酒店，地理位置优越，易于出行。,豪华房
H47,2020-01-11,门口就有地铁，地理位置十分方便出行,豪华房
H47,2020-01-12,酒店离地铁口只有不到100米，出行方便，离越秀公园很近，每天都会去转一转,豪华房
H47,2020-01-12,门口就是地铁站，旁边就是越秀公园，不行十分钟内就有陶陶居，特别方便。,豪华间-早餐
H47,2020-01-12,服务热情，态度和蔼非常有家的感觉,豪华房
H47,2020-01-12,位置很好，周边美食不错,豪华房
H47,2020-01-13,当时的**酒店是何等高级！现在真是不行了。电梯设施故障，房间水池故障，房间门故障。发现多个蟑螂。,豪华房
H47,2020-01-14,带孩子来参加香港科技大的面试，到店双床房没有了，总台主动免费给升级了套房。酒店很大，设施有一点点老，服务很到位，房间很大很舒适。,豪华房
H47,2020-01-14,酒店交通便利。设施老，卫生不好，房间很多角落都有灰尘,豪华房
H47,2020-01-14,免费停车很赞??前台小美女漂亮且耐心有礼貌，态度很好??入住时告知只有一间双床房了，且不是无烟房；上到房间发现竟正对着电梯，算了也懒得折腾换了，不过晚上还好不吵，万幸！?? 房间干净，枕头舒适，就是开衣柜门会发出很大的声音，不知道是不是故意设计的特色？?? 出行很方便，附近也有点都德等美食。瑕不掩瑜，推荐??,豪华房
H47,2020-01-14,服务一流，位置优越,行政套房
H47,2020-01-14,朋友很满意,豪华房
H47,2020-01-15,老牌五星酒店，很满意的入住体验。,豪华房
H47,2020-01-15,环境真的很好很棒，特别是行政楼层，酒店的工作人员也都很热情，不过就是送东西到房间的时候比较慢，其它都很好,行政房
H47,2020-01-15,地理位置好，坐地铁也方便。房间干净卫生。但房间稍微有点旧，价钱还是有点高,豪华房
H47,2020-01-15,周边餐饮方便去越秀公园，流花湖公园都很方便,行政房
H47,2020-01-16,老牌酒店，出行便利，西餐厅的套餐非常好，附近还有广式下午茶，去陶陶居也不远。傍边就是越秀公园，每次出差都住这,豪华房
H47,2020-01-16,酒店属于老牌五星酒店，虽然设施旧了些。但是床和床上用品是此行最舒服的，好过很多五星酒店！位置非常好，挨着越秀公园，去哪里都方便。吃早茶也方便。很近点督德。,豪华房
H47,2020-01-16,总体感觉不错，设施比较陈旧……希望更好,豪华房
H47,2020-01-17,Verry good,豪华房
H47,2020-01-20,老牌酒店，感觉不错，早餐是在一楼茶餐厅点餐，不是自助餐，也比较特别，可以少而精，吃了比较有特色。,豪华房
H47,2020-01-20,帮同事预定的，五星级大酒店绝对五星,尊豪房
H47,2020-01-21,老牌五星級酒店，交通方便，樓下就是粵港巴士，來回香港方便。酒店餐廳食物質數不錯，請朋友吃飯懶得去外面了，就在酒店餐廳解決的，還不錯,豪华房
H47,2020-01-22,酒店略显老旧，也没有餐食加热服务，离服装批发市场和火车站较近,豪华房
H47,2020-01-22,酒店不愧为老牌的五星酒店，透着大气沉稳有积淀，我喜欢。点个赞！,豪华房
H47,2020-01-22,不错的，环境好,猪猪侠酷芽亲子套房
H47,2020-01-22,早餐还不错????,尊豪房
H47,2020-01-23,交通方便，居住舒适！,豪华房
H47,2020-01-23,酒店位置很好,豪华房
H47,2020-01-23,早餐很丰富,豪华房
H47,2020-01-23,出差广州必住,豪华房
H47,2020-01-23,非常非常好,豪华房
H47,2020-01-23,不错，还会继续光顾。,豪华房
H47,2020-01-24,按老牌酒店比较入住不好，设施比较老旧，不会考虑在入住,豪华房
H47,2020-01-26,老公夸床品很好睡,豪华房
H47,2020-01-26,安静，便捷，环境卫生,豪华房
H47,2020-01-28,不错的酒店，离一些经典很近，附近还有家点都德，楼下就要星巴克，吃饭非常方便，早餐不是很丰富，感觉没什么吃的，但服务不错,豪华房
H47,2020-01-28,停车非常方便，位置特别好，出行坐地铁也很好。,豪华房
H47,2020-01-28,早餐超级好，游泳池也很棒。,豪华房
H47,2020-01-28,早餐评价特别好，停车场很方便。,豪华房
H47,2020-01-29,Okokokojok,豪华房
H47,2020-01-31,酒店位置优越，越秀公园站D出口上来5米就到。早餐一般般，没有五星级酒店的感觉。其实在广州也不用吃酒店的早餐，外面美食太多了,豪华房
H47,2020-02-02,设施一般，新冠病毒疫情期间，出门都是打车，没有体会到地段出行便捷，看到周围吃的很多，本想体验健身泳池，疫情关系都关闭了。早餐还不错，品种比较多，口味中规中矩没有惊喜，但也不差。早餐餐厅服务员态度有点生硬。总体评价一般，对于1300一晚的房费，性价比低了。,豪华房
H47,2020-02-02,交通方便位置佳，游玩了南越王博物馆及越秀公园,豪华房
H47,2020-02-02,非常满意，尤其是周围饮食方便,豪华房
H47,2020-02-03,很近公司 房间也大,豪华房
H47,2020-02-06,很好，不错！,豪华房
H47,2020-02-09,还不错，房间稍微小了点,豪华房
H47,2020-02-17,第二次住**酒店了，非常方便的交通，服务也很好，还会住,豪华房
H47,2020-02-18,多年的選擇,豪华房
H47,2020-02-20,宾馆有些老 但整洁度好 房间够大 宾馆离地铁超近 出入口出来就是 所处区域越秀山对面 很近 周边比较清净 最方便的是宾馆内有直达香港 澳门的巴士 赞,豪华房
H47,2020-02-21,I want to apply for cancellation refund because I did not check in due to the covid19 event. please let me know how can I apply for refund,尊豪房
H47,2020-02-21,酒店位置很方便,豪华房
H47,2020-02-23,不错，干净安静、出行方便,岭居创享公寓单间
H47,2020-02-23,挺好的，中规中矩，房间不大,豪华房
H47,2020-02-25,床褥不清潔，有上一位客人的花生糖。晚上睡覺也發現，超嘔心...,豪华房
H47,2020-02-27,地理位置优越,豪华房
H47,2020-03-02,疫情期間入住，一切不正常服務都可以接受。我們作為過客，飲食唯一依靠就是酒店送餐。那晚酒店只能提供沙拉及意大利粉，那也勉強能接受。但是我吃了之後，連續兩天拉肚子及肚痛，我必須重申，我只是在酒店吃了一頓就開始了拉肚子，我離開廣州飛走後，證明是腸胃炎。請酒店在疫情期間，就算是客人稀少，也儘量保持食物衛生。我因為這拉肚子影響有點體溫高，差點上不了飛機。整體服務態度還是好的，我就是相信中國大的品牌才入住的，這次真的是有點意外了。,豪华房
H47,2020-03-09,很好，非常好,豪华房
H47,2020-03-15,都很好不错,豪华房
H47,2020-03-15,一切都很好,豪华房
H47,2020-03-21,酒店位置优越 房间设施齐全 服务员热情周到,行政套房
H47,2020-03-21,酒店位置优越 房间设施齐全 服务员热情周到,行政房
H47,2020-03-27,一般会帮我们升级大房,豪华房
H47,2020-03-28,舒适，服务好！,豪华房
H47,2020-03-29,一如既往服务好,尊豪房
H47,2020-03-29,酒店位置不错,豪华房
H47,2020-03-31,中国的老牌五星酒店了每次都住，很喜欢这种老牌子的感觉，服务不错的。周围吃的很方便，酒店内餐厅也不错，地铁口交通方便。很多亚非拉欧的外国客人，因为离广交会场近吧，还因为酒店在境外名气大！,豪华房
H47,2020-04-02,公寓的房间实在是太小了，订房的时候还以为是酒店的正规房间，哪知道安排了那么迷你的一个公寓，下次还是要看清楚了。,岭居创享公寓单间
H47,2020-04-03,满满的少年时代回忆的食街出品依然很好??可是明显失去了当年的风采。90年代中期的catwalk和翠亨村餐厅都依然在脑海中浮现。房间已经有点旧了，面积较小。价格倒是很好,尊豪房
H47,2020-04-05,**酒店位置好，地铁站出口就到，去机场、火车站都是非常方便。对面就是越秀公园，空气好，环境优。非常便利。,豪华房
H47,2020-04-09,服务环境很不错,行政套房
H47,2020-04-12,各方面都很好,尊豪房
H47,2020-04-12,交通便利，方便出入,豪华房
H47,2020-04-19,亲子房，非常好,猪猪侠酷芽亲子套房
H47,2020-04-21,周围很多吃的，到批发市场好方便！广州人多车多，批发市场更不用停车了！住在这里，到批发市场走着去，太方便了！,行政房
