酒店名称,评论日期,评论内容,入住房型
H23,2020-01-01,这个酒店干净，很舒服！其实酒店清洁卫生最重要！,商务双人房
H23,2020-01-01,环境优雅，舒适！,商务双人房
H23,2020-01-01,感觉不错的,商务大床房
H23,2020-01-01,4289254服务热情房间高大上,家庭套房
H23,2020-01-02,428.254服务热情，停车很方便,商务双人房
H23,2020-01-02,428.254服务态度很好,商务双人房
H23,2020-01-02,428.254服务热气球，停车去方便好评,商务双人房
H23,2020-01-02,428.254服务热情,商务双人房
H23,2020-01-02,老牌酒店，服务热情！早餐不错！当然可以楼下吃，停车方便，停车位置很大，位置在中心区域，买东西方便，很适合再过去住。,豪华大床房
H23,2020-01-03,不错，房间大,豪华双人房
H23,2020-01-03,428.254服务热情，免费帮忙升级房间,商务双人房
H23,2020-01-03,305.359服务好好，酒店环境优越，床大舒适,商务双人房
H23,2020-01-03,早餐在2楼，很普通。建议住商旅楼。,江景行政双床房
H23,2020-01-04,干净卫生安静,豪华大床房
H23,2020-01-04,305.224服务好好，很棒,商务双人房
H23,2020-01-04,床大舒适，305.224服务很棒,商务大床房
H23,2020-01-04,305.224服务好好，酒店环境好,商务大床房
H23,2020-01-04,305.224服务很好，酒店环境很好,商务大床房
H23,2020-01-04,305.224服务很好,豪华大床房
H23,2020-01-04,服务员305.224热情，酒店舒适安静，推荐入住,商务大床房
H23,2020-01-04,酒店环境好，床大舒适，305.224服务态度很好,商务双人房
H23,2020-01-04,虽然设施是旧了点，但是还是有星级酒店的感觉，那个工号428和254都很漂亮,商务大床房
H23,2020-01-05,还可以.....,商务套房
H23,2020-01-05,254.428好,商务大床房
H23,2020-01-07,305359好,商务双人房
H23,2020-01-08,305/359工作人员服务良好。,商务双人房
H23,2020-01-09,305359服务不错,商务大床房
H23,2020-01-09,位置易找，停车方便，视野开阔，房间干凈卫生，大堂富丽堂煌。,商务双人房
H23,2020-01-09,305/359服务态度很好，有种宾至如归的感觉，房间不错！下次继续入住,商务双人房
H23,2020-01-10,环景都不错，服务质量也好，很热情,行政双床房
H23,2020-01-10,设施齐全，挺好的！服务态度好！,商务双人房
H23,2020-01-10,428.371服务热情,商务双人房
H23,2020-01-10,254.298服务好,商务双人房
H23,2020-01-10,428.254服务热情洋溢挺好的,商务双人房
H23,2020-01-11,房间装修过不错！,高级行政大床房
H23,2020-01-11,很是喜欢的,高级行政大床房
H23,2020-01-11,428.254服務員都係好,商务大床房
H23,2020-01-11,428.254服務態度真係好,豪华大床房
H23,2020-01-11,酒店环境好.305.359服务很好,豪华大床房
H23,2020-01-11,305.359服务很好，热情好好好,豪华大床房
H23,2020-01-11,305.359服务很好，热情,高级行政大床房
H23,2020-01-11,428.254朋友很好服務很好,商务大床房
H23,2020-01-11,酒店很好.305.359服务超好,豪华大床房
H23,2020-01-11,305.359热情很好.,行政大床房
H23,2020-01-11,前台371、428服务员态度非常好。,商务大床房
H23,2020-01-12,酒店可能是**最好的了，还可以吧，房间小了点,行政大床房
H23,2020-01-13,"这次住的是913房，前台服务员371,298服务耐心值得??，冲凉间花洒不怎么好用，工人房间的门12点钟响个不停，早上很早就不停的响起超级大声，这是最烦人的地方。",商务大床房
H23,2020-01-13,423.371服务好，酒店大,商务双人房
H23,2020-01-14,装修升级后感觉不错,行政大床房
H23,2020-01-14,非常不错的酒店，入住的时候前台给免费升级了房型，工号371和423的服务态度超好，点赞??,商务双人房
H23,2020-01-14,前台305359服务好，快速办理退房，很赞,行政双床房
H23,2020-01-14,305.359服务好好，房间安静舒适，推荐入住,商务双人房
H23,2020-01-15,酒店里面看着很新，房间新装修过，重要的是酒店干净整洁，住的舒服，前台的服务员很暖心，要送给371.423两位美女一朵小红花，服务细心周到。,商务双人房
H23,2020-01-15,305359服务态度不错，很好说话,商务双人房
H23,2020-01-15,设施比较老旧，交通便利停车方便,标准大床房
H23,2020-01-16,每一次回家都选择这家酒店??，,商务双人房
H23,2020-01-17,254.298服务好，房间干净,豪华双人房
H23,2020-01-17,交通方便，离高铁站也就十分钟左右，酒店环境非常好，服务周到，房间空间宽大，舒适性非常好，特别适合家庭和朋友岀游住宿,家庭套房
H23,2020-01-18,428254非常棒棒哒,商务双人房
H23,2020-01-18,酒店大，423.298服务好,商务大床房
