酒店名称,评论日期,评论内容,入住房型
H12,2020-01-01,位置挺不错的，市桥地铁走几步就到了。楼下是个小型商场。基本附近啥都有。房间不错，图片真实。就是床垫没我想象的软，但也很不错了。,高级大床房
H12,2020-01-01,交通便利，周围环境优美，店内布置高雅温馨，房间宽敞明亮，床很大很舒服。住的很愉快，非常满意，值得推荐,精品单人房
H12,2020-01-01,交通便利，价格适宜。,高级双床房
H12,2020-01-01,马桶不行呀会一直流水很响还有床头灯光很亮不柔和还有不够大的空间,高级大床房
H12,2020-01-01,近地铁，出入方便，卫生还可以,高级大床房
H12,2020-01-02,挺好的 地理位置优越,高级大床房
H12,2020-01-02,这家酒店真的良心，便宜又舒服，除了网速慢点其他都很好,高级大床房
H12,2020-01-03,酒店位置好，周边吃饭逛街方便??,雅致大床房
H12,2020-01-03,酒店位置比较好周边吃饭逛街方便!,雅致大床房
H12,2020-01-03,旁边吃饭特别方便,精品单人房
H12,2020-01-04,房间太小，价格有点贵,雅致大床房
H12,2020-01-05,就是位置还可以。地段合适，楼下很多吃喝逛。,雅致双床房
H12,2020-01-05,"交通方向,近市橋地鐵站。房間還算乾淨。下次會再住。",高级双床房
H12,2020-01-05,真的很好！非常感谢帮助！,高级双床房
H12,2020-01-08,房间不是很大，但是很新而且非常干净舒适，服务人员工作热情态度好。出地铁站走2分钟就到，离长隆就一个站吃饭购物都比较方便，周边吃东西的地方特别多，位置很便利！,雅致双床房
H12,2020-01-08,还行，还行,雅致双床房
H12,2020-01-09,我很喜欢很不错，交通便利,高级大床房
H12,2020-01-09,交通方便，还可以,雅致大床房
H12,2020-01-09,住起来挺舒适的，也很安静，不错,高级大床房
H12,2020-01-10,空间比较大舒适，环境还可以，一下酒店就是地铁口,雅致大床房
H12,2020-01-10,不错挺好的房间很干净，不错挺好的房间很干净，不错挺好的房间很干净，不错挺好的房间很干净，不错挺好的房间很干净，,高级大床房
H12,2020-01-11,很适合一家三口住宿，很方便找到,高级双人房
H12,2020-01-11,位置方便，服务好,精品单人房
H12,2020-01-13,该酒店前台热情，出差住过，前台的贴心 微笑服务，一直让我难忘，让我觉得一如即往地赞，需要的服务很快提供，很有秩序。总之很赞！在很多同行酒店服务是可以得高分的！,高级大床房
H12,2020-01-14,此彼此了解了解了,高级大床房
H12,2020-01-15,距离地铁站非常近，购物吃饭方便，干净卫生，房间大,雅致大床房
H12,2020-01-15,还不错的选择正确！,精品单人房
H12,2020-01-16,离长隆乐园也就一个站，在市桥地铁站旁边，地理位置很好，周围吃的很多，而且比长隆附近的酒店性价比高多了,高级双床房
H12,2020-01-16,位置好，出行方便。附近吃的也多。,雅致双床房
H12,2020-01-16,环境好找，还行,高级大床房
H12,2020-01-16,环境不错，,雅致双床房
H12,2020-01-17,干净舒适，便捷安全,雅致大床房
H12,2020-01-17,老顾客了，交通吃饭都方便，就在地铁口旁,高级大床房
H12,2020-01-18,酒店经济实惠，行李管家还可以免费送行李到南站,雅致大床房
H12,2020-01-18,环境不错，空间够大舒适,雅致大床房
H12,2020-01-18,酒店位置特别好 屋内装修很有特色 打扫的也特别干净 大床软硬适中 睡的很舒服,雅致大床房
H12,2020-01-19,不错服务可以,精品单人房
H12,2020-01-20,住宿环境不错，房间干净卫生，空间挺大，住宿体验很好，服务态度也很好，特别满意，特别热情的接待，推荐一下。,精品单人房
H12,2020-01-20,出入挺方便的，出门有吃,高级大床房
H12,2020-01-20,酒店对面是百越广场（钻石汇），吃饭购物也都很方便；房间很干净，设施也齐全；服务也特别好；以后有机会还会过来住,精品单人房
H12,2020-01-20,春节假期提前出来玩了，特别喜欢这个酒店的环境，大家过来长隆想住的舒适又玩的方便；选这家准没错，位置就在3号线市桥地铁站旁边；去长隆只有一个地铁站的距离；卫生非常干净，房间宽大而明亮。,雅致大床房
H12,2020-01-20,不错的入住体验，因为来得比较晚了，酒店还免费升级了豪华房，非常安静，床品干净舒服，服务态度一级棒,精品单人房
H12,2020-01-21,市桥站附近，出行非常方便。,雅致双床房
H12,2020-01-21,very near to metro station or then that not so good,豪华大床房
H12,2020-01-21,The location is perfect ! Beryclose to subway station and shopping mall and lot of seating options nearby !,雅致大床房
H12,2020-01-22,"The hotel is very near to the subway station, just a few meters away and the eating shops are also close plus there’s also a shopping area nearby",雅致大床房
H12,2020-01-24,靠近市桥地铁站,高级双床房
H12,2020-01-25,酒店的位置真的特别好，出地铁就看到了。虽然酒店设施比较旧，但是总体很满意。希望洗手间洗手池以后能改进，水总是流出来。总体性价比很高！,豪华大床房
H12,2020-01-25,酒店方便 还有免费停车 服务态度很好,雅致大床房
H12,2020-01-26,酒店是相当不错的，与周围同等价格酒店对比，此店性价比高，房间的装修很温暖舒服，，服务员也很热情。早餐相对简单。,雅致大床房
H12,2020-01-26,就是不知怎么加床，带有孩子。,高级双床房
H12,2020-01-26,还好，比较满意！,精品单人房
H12,2020-01-27,**的酒店房间很大，设施也还可以，而且离地铁站也很近，不但交通便利，安保也是非常好，住得体验还是可以,精品单人房
H12,2020-01-27,酒店附近交通方便，环境舒适很好！,高级双床房
H12,2020-01-28,周围吃的很多，离地铁口很近。,高级大床房
H12,2020-01-28,性价比超高,雅致大床房
H12,2020-01-28,位置非常好,高级大床房
H12,2020-02-03,酒店有停车场，设施齐全，服务很好，细节设计的很棒，服务员也相当好，离地铁站大概3分钟，沿途正好是商业中心，位置很好。,雅致双床房
H12,2020-02-03,处于城区中心商业区，算番禺比较中心的地段，所以交通很好，很方便，周边有两个大型购物广场，美食购物很方便，我们同行三个人，给我们安排了一间超大床，睡3个人都很宽松，非常滴不错，床很软，洗澡热水很足，空调制热效果也不错，有窗户，通风好，满意满意,高级大床房
H12,2020-02-07,非常喜欢不错,精品单人房
H12,2020-02-14,挺好的，就是距离我的目标距离有点远，网上的位置不知道是不是准确，希望越来越好.............,高级双床房
H12,2020-02-21,价格适中，性价比很高，老板服务很热情周到，屋子打扫的很干净，周边交通便利，买东西坐车很方便，挺满意的。,精品单人房
H12,2020-02-21,一般般吧酒店,豪华大床房
H12,2020-02-22,床单好舒服啊，睡得好爽，休息得不错，安心！,精品单人房
H12,2020-02-28,真心不错的酒店，服务好好好，卫生没有挑剔！,轩逸双床房
H12,2020-02-28,服务很细致，电梯里张贴了已经消毒的告知，看上去还是消毒工作做得挺到位的，前台美女服务态度非常好，虽然戴着口罩，还是能感受到满满的热情和温馨，给我们的房卡都是消毒后的，前台有免洗洗手液，看到我们带小孩入住的，给我们赠送了口罩，房间提前帮我们开窗通风，房间收拾得干净整齐，地面、浴室都很干净，酒店没有餐饮，外卖可以送到前台，服务人员给我们送到房间，服务上挺用心的，房间体验也不错，好像是升级了房间，挺放心的，值得推荐。,丽致休闲房
