酒店名称,评论日期,评论内容,入住房型
H02,2020-01-01,酒店还不错，早餐很好，品类和品质都令人满意。游泳池还可以，刚一进去感觉有些冷，下水游上一会就好很多了。整体比较满意，推荐！,高级大床房
H02,2020-01-01,酒店位置很好，房间很大，床很舒服，性价比很高,高级大床房
H02,2020-01-01,酒店位置，酒店基础设施都没的说，很棒。,高级大床房
H02,2020-01-01,入住很好，肖宇玲服务很好,高级大床房
H02,2020-01-01,酒店位置很好 服务生有礼貌 感谢小莫,高级大床房
H02,2020-01-01,酒店还不错，干净整洁房间大,高级双床房
H02,2020-01-01,还不错 升级了房间,高级大床房
H02,2020-01-01,酒店前台宇行服务好，酒店不错,高级大床房
H02,2020-01-01,我在酒店住的非常舒服，非常满意，前台颜涵小姐姐服务很到位，很亲切！棒棒哒！,高级大床房
H02,2020-01-01,第一次入住，免费升级了湾景豪大，住着舒服，干净，安静，值得推荐,高级湾景大床房
H02,2020-01-01,前台小夏服务态度好早餐不错还有停车位还送了小礼品,高级大床房
H02,2020-01-01,前台李爽服务好，酒店很不错,高级大床房
H02,2020-01-01,酒店位置很好 服务生有礼貌 感谢小莫,高级大床房
H02,2020-01-01,服务很好，服务不错，感谢服务大使肖宇玲。,高级双床房
H02,2020-01-01,位置很好，服务生有礼貌。感谢小莫！,高级大床房
H02,2020-01-01,酒店位置非常好,高级大床房
H02,2020-01-01,早餐一般吧,高级大床房
H02,2020-01-01,简单大方，可以再次入住,高级湾景双床房
H02,2020-01-01,环境不错，可以再次入住,高级湾景双床房
H02,2020-01-01,在车公庙这边。一家很不错的星级酒店了。属于**航空旗下的。也跟国行是一家。住酒店还能累计**航或者**航的里程。房间很宽敞，很大气，设备也还算新，床很舒服。唯一就是枕头边没有插头。如果是景观房，外面的视野很好。早餐也还不错。价格也算能接受。,高级大床房
H02,2020-01-02,酒店前台李小姐服务非常好,高级大床房
H02,2020-01-02,酒店前台宇行服务好，酒店很不错,高级大床房
H02,2020-01-02,酒店不错，前台服务员宇行服务好,行政舒适大床房
H02,2020-01-02,非常好，各方便服务都不错,高级大床房
H02,2020-01-02,早餐一半半，对不起一百多一位的价格，东西太少，晚餐也是一样，不推荐去吃。房间不错，服务态度挺好，空调没制暖给我们送了暖炉，送了香皂。,高级双床房
H02,2020-01-02,酒店设施OK!服务周到。早餐有中式和西式之分，品种丰富，应有尽有。酒店还配有游泳池和健身设施。最开心的是酒店有免费的机场接送巴士??我那天就我们三个人也照送不误。省心。一定要点赞。下次到深圳一定还住**酒店。,高级大床房
H02,2020-01-02,陈丹娜 刘丽萍服务态度好，耐心为我解答问题，给个赞,高级大床房
H02,2020-01-02,酒店位置很好，除了门口接车服务生态度恶劣外，其他部门人员服务都很好。但是，房间的设施确实比较老旧，实在是不像一个五星级国际酒店。,高级双床房
H02,2020-01-02,酒店非常好,高级大床房
H02,2020-01-03,酒店环境很好，林大卫服务优质！,高级大床房
H02,2020-01-03,服务很好，点赞林大卫,高级大床房
H02,2020-01-03,前台王佳琪服务态度很好，酒店也很干净舒服,高级大床房
