酒店名称,评论日期,评论内容,入住房型
H36,2020-01-01,酒店位置近牌坊，對面有大型購物中心和超市，酒店有停車場，有游泳池，四樓有酒巴，開到早上兩點，二樓有中歺廳飲茶不錯，二十九樓是自助餐廳，早餐在那裏，客房很大，有浴缸。 每次去都住那裏。,豪华大床房
H36,2020-01-02,非常喜欢卫生间大,豪华双床房
H36,2020-01-02,酒店本身環也不錯！大堂很寬躺！員工態度也很有善！很樂於幫助！酒店房間也很寬躺！我住啲房間洗手間更是大得驚人??！酒店在市中心地區，無論買、食都好方便，12時多去宵夜也沒有問題？對面又有大商場！超級市場！而且七星岩牌坊也只是在酒店斜對面！這酒店各方面也很不錯！,豪华双床房
H36,2020-01-02,早餐感觉一般,豪华湖景双床房
H36,2020-01-02,停车场好像不大,豪华湖景大床房
H36,2020-01-02,非常喜欢卫生间大,豪华大床房
H36,2020-01-02,酒店位置很好，对面就是**,豪华湖景大床房
H36,2020-01-03,老酒店但是依然很好，设施完备，停车也很好，周边更是应有尽有，距离七星岩走走也可以到达。早餐丰富还有旋转餐厅，可以一览肇庆。推荐入住。,豪华双床房
H36,2020-01-03,位于市中心的老牌五星酒店，位置很不错，出门就是七星岩景区，这次时间紧没来得及，有机会再去吧。房间挺大，特别是有一间超大的单独洗漱间，惊叹之余又有点为酒店觉得可惜，空间利用率不高。酒店的中餐味道很不错，喜欢粤菜的可以不用出门就有不错的体验。,豪华大床房
H36,2020-01-03,环境优雅！素质好！,豪华大床房
H36,2020-01-03,刷牙用的杯子太滑太大，导致掉地烂了！要客人赔，不合理！,豪华大床房
H36,2020-01-03,地段、环境一流，服务也很好,豪华大床房
H36,2020-01-03,很不錯、唯一缺點是房間燈光偏暗,豪华湖景大床房
H36,2020-01-05,还不错，不过现在旁边的汽车站搬迁了，每次在网上订都要求担保，挺烦人的，万一行程有变化又不能取消，这一点非常不好，想加酒店销售部进行预订，可人家不搭理。,豪华大床房
H36,2020-01-05,酒店位置非常好，市中心，**南岸牌坊对面。楼下就是步行街，还有一条美食街。停车场很大，住客停车免费，非常好。房间大、床很舒服。健身房开到晚上十点，特别好！赞一个！服务不错，很细心。旅行团比较多，熊孩子有点多，如果运气不好和他们住一层会有点吵。,豪华大床房
H36,2020-01-05,老牌酒店，比想象中稍微失望一点点，但是总体还是可以的,豪华大床房
H36,2020-01-05,设施齐全，干净卫生！,豪华大床房
H36,2020-01-05,位置还不错,豪华湖景大床房
H36,2020-01-06,居然给我升级了湖景套房，足足三个房间，180度无敌湖景，非常棒。,豪华湖景大床房
H36,2020-01-06,酒店位置超好，早餐可以，自助餐挺便宜，三文鱼随便拿，西点特棒。房间挺漂亮，比较欧式风格，洗手间超大，布局不好，抽风不怎么好，淋浴间小，还有衣帽间，对得起这个价格，下次去肇庆还是会继续订。,豪华双床房
H36,2020-01-06,还可以吧！,豪华双床房
H36,2020-01-06,位置很好，**尽收眼底.,豪华湖景双床房
H36,2020-01-06,房间很大，床很宽，浴室是亮点，有套房的感觉，对面就是七星岩牌坊广场，晚上可以走路去看音乐喷泉,豪华大床房
H36,2020-01-06,老牌酒店，国企特色.,豪华湖景双床房
H36,2020-01-06,老牌酒店，公有制特色.,豪华湖景大床房
H36,2020-01-06,早餐旋转餐厅值得一试,豪华大床房
H36,2020-01-06,View 很好！早餐一流，无敌**景！,豪华湖景大床房
H36,2020-01-07,酒店是传统的五星级酒店，浴室外还有一个厅，空间非常大，窗外景色一流。但我的行李箱都要摆在地上。如果在厅里面摆一张桌子以及行李架，使用起来就更方便。设施比较旧。最重要的是服务不行。因为窗帘是电动的，但合不拢。叫个服务员来看，跟前台沟通了半天，结果没来。又要再打电话。,特惠双床房
H36,2020-01-07,"地點好交通方便,員工友善,房間寬敞床舖舒適,在高樓層景觀特別好,儘管酒店開業至今已有廿多年,維護得很好,浴室很大,泡澡望到**夜景,馬路汽車流動燈火熣燦,很美! 很享受在旋轉餐龐吃豐富早餐,再到肇慶遊玩,仍然會選擇入住**酒店!",豪华双床房
H36,2020-01-07,特别是早餐很丰富,豪华双床房
H36,2020-01-07,早餐环境不错,豪华大床房
H36,2020-01-07,環境服務不錯，設施有點舊,豪华双床房
H36,2020-01-08,一入门转身选择离开,豪华湖景大床房
H36,2020-01-08,位置非常好，离七星岩景区很近，吃饭也确实方便，可是装修确实老旧了，实在当不得五星级,豪华双床房
H36,2020-01-09,早餐比较一般，但就餐的环境好,豪华双床房
H36,2020-01-09,住了好多次还想住的酒店,豪华双床房
H36,2020-01-10,早餐还行，不能加床，床不够大两大一小有点挤，浴室很大，隔音效果一般,豪华双床房
H36,2020-01-10,这酒店非常好！如果有优惠旧客就更好,豪华双床房
H36,2020-01-11,酒店周邊環境不錯，對面便是七石岩，房間很大，設施略舊，服務不錯。早餐旋轉餐廳環境不錯，出品尚可但咖啡差評。,豪华大床房
H36,2020-01-11,环境卫生都不错。性价比高,豪华大床房
H36,2020-01-11,性价比高。,豪华双床房
H36,2020-01-11,環境好，地點方便,豪华大床房
H36,2020-01-11,可以，很好的,豪华大床房
H36,2020-01-11,其他都很好，大床房床很大，就是浴缸有点小！俩人泡浴空间紧张！,豪华大床房
H36,2020-01-11,酒店位置非常好，在市中心，可惜是一家比較老的酒店，设施开設老化了，年青一辈未必喜欢入住。酒店的房間龙其是湖景房都比較大。,豪华湖景大床房
H36,2020-01-11,酒店已建了多年，比較旧了。但位置相当好，坐落在市中心。周边吃喝的地方也很多，不愁沒有東西吃。去七星岩很方便。,豪华双床房
H36,2020-01-12,床垫太软。非常的不舒服。,豪华湖景大床房
H36,2020-01-12,喜欢就喜欢，不过有不好的是，还没有到时间就吹退房。,豪华大床房
H36,2020-01-12,不错，环境很好,豪华双床房
H36,2020-01-12,还不错，性价比高,豪华双床房
H36,2020-01-13,挂牌五星，地理位置很好，街对面是购物广场和湖，停车也很方便。设施有些久了但维护的还不错，整洁卫生，前台服务也可以。早餐一般，种类不多，但29楼旋转餐厅的风景很好，还是值得一试的。,豪华双床房
H36,2020-01-13,旋转餐厅，还是不错的,湖景套房
H36,2020-01-13,位置好，高大上，不错的选择,豪华大床房
H36,2020-01-14,酒店房间宽敞，位置中心，周边去哪都方便，酒店的其它没啥毛病，就是服务欠缺一点，住了5天，只送了一次水果，对边星酒店的服务就比较温馨了,豪华湖景大床房
H36,2020-01-15,出风口的声音巨大。交通方便。,豪华双床房
H36,2020-01-16,房间很大 尤其是洗手间 超大 位置不错 环境好,豪华双床房
H36,2020-01-16,毕竟是五星级酒店，尽管有些年月了，但保养维护得不错。酒店所处位置得天独厚，就在七星岩牌坊广场旁边，而且楼下就是步行街商业旺地，很热闹。订的湖景房在19楼，拥有无敌的**山水美景。客房的设备很齐全，该有的都有了，直有高星酒店的范儿。自助早歺在29楼，是旋转歺厅，虽然品种还不算很多，但坐在高空中品食也是很惬意的。这次只住了一晚，下次来再住几天。,豪华湖景双床房
H36,2020-01-17,再接再厉吧,湖景套房
H36,2020-01-19,早餐可以，点心好吃,豪华湖景双床房
H36,2020-01-19,有停车位，,豪华双床房
H36,2020-01-19,习惯好评吧,湖景套房
H36,2020-01-19,标五星高大尚,豪华双床房
H36,2020-01-19,环境一流，交通方便，室内设施好,豪华大床房
H36,2020-01-20,好好好好好,豪华湖景双床房
H36,2020-01-20,挺好的 附近就是**还有商场很方便,豪华湖景大床房
H36,2020-01-20,很好很nice早餐也不错哦推荐,豪华大床房
H36,2020-01-21,每次出差肇庆都住星大。越来越好了！以下：1、之前喜欢将生客安排在6-8楼通风楼层2、艺龙订单入住时间很长，最夸张试过1个多小时3、退房预授权忘记或拖很长时间处理现在入住次数多了？还是酒店管理提高了？反正感觉好很多了！！,豪华双床房
H36,2020-01-21,非常好！舒服出行方便,豪华双床房
H36,2020-01-22,整体不错。值得住。而且交通方便，景色也很好,豪华湖景双床房
H36,2020-01-22,有停车位。,豪华大床房
H36,2020-01-22,还行吧，就是第一间的时候电视坏的。不过立刻留给换一间了。,豪华湖景大床房
H36,2020-01-22,早餐一般，餐厅未旋转。酒店位置好。,豪华湖景双床房
H36,2020-01-24,环境好，服务好！,豪华湖景大床房
H36,2020-01-26,**酒店是肇庆比较好的五星级酒店！,豪华双床房
H36,2020-01-26,算是肇庆比较好的酒店，实惠，市中心，都是广州老人家,豪华湖景双床房
H36,2020-01-26,景观超棒 厕所超级大,豪华大床房
H36,2020-01-28,位置超级好，服务态度好,豪华双床房
H36,2020-01-29,一般 四星标准吧 有一定的时间了地段可以 可以看到湖和山。 服务态度还不错的 就是酒店老旧了一些,豪华双床房
H36,2020-01-30,房价偏贵（相对于奥威斯酒店），地段环境非常好。,豪华大床房
H36,2020-01-30,环境地段服务非常好，房价偏贵。,豪华大床房
H36,2020-01-30,老牌星级酒店，服务态度都不错，卫生间很大，比很多酒店的都大。周边的交通很方便，下次去玩还会考虑住这里。,豪华双床房
H36,2020-01-31,很不错，风景很好,豪华大床房
H36,2020-02-03,环境很不错,豪华大床房
H36,2020-02-03,位置很好，29樓餐廳風景很美,豪华大床房
H36,2020-02-08,环境优美 出入方便,豪华大床房
H36,2020-02-12,冲着旋转餐厅自助早餐去的，额外加钱买了早餐。结果去吃早餐的时候自助餐变成点餐，品种少的不得了，都不好吃，三明治也很不新鲜，像隔夜的，几十块的早餐没吃饱，旋转餐厅也不转了，不失望才怪,豪华湖景双床房
H36,2020-02-12,酒店设施好,豪华大床房
H36,2020-02-15,在闹市一揽**，有特色,豪华湖景大床房
H36,2020-02-21,性价比超高！交通便利！地段优越！生活便利！商务之旅首选！,豪华大床房
H36,2020-02-23,各方面都很满意！地理位置得天独厚，高楼层看到的景色真是太棒了??????????室内设计也喜欢！还会再来！,豪华双床房
H36,2020-02-26,设施好，景观好,豪华大床房
H36,2020-03-02,连续住了两晚,豪华湖景大床房
H36,2020-03-02,服务超好的,豪华湖景大床房
H36,2020-03-06,房间里面不错，床和落地窗都可以的，价格略贵了,豪华大床房
H36,2020-03-14,加噶68元，68元早餐！开玩笑！点餐！点餐！点餐！68元！越来越失望，没有节操！别拿疫情做挡箭牌，本来就是欺骗消费者，前台服务差！,豪华湖景双床房
H36,2020-03-20,其他都不错，就是空调不是很制冷,豪华双床房
H36,2020-03-20,据说是当地唯一五星级酒店，客房入住体验不错，没有去餐厅，连着两天去了附近一家叫中华茶楼的早茶餐厅。酒店开在闹市中心，白天正对着湖景，晚上可以在下面逛街。不过去七星岩还是打车从北门入了，南门入的话要走太多路了。路上经过西门附近的一条静谧的车行道，两边的树都开满了花，非常迷人。,豪华双床房
H36,2020-03-25,不错，非常好,豪华湖景大床房
H36,2020-03-28,酒店居市中心，**边，有较大停车场，早攴丰盛。酒店干净整洁，各种设施较现代化。顶层为旋转攴厅，可对肇庆市端州、高要及西江河等城区、**风景区景色景点一览无遗。,豪华大床房
H36,2020-03-29,早餐口味不错 就是没烤箱 不然很多款面包能更好吃。豪华大床房 真大,豪华大床房
H36,2020-03-30,位置好，酒店设施很好，旋转餐厅用餐很舒服,豪华大床房
H36,2020-03-31,还好挺安静，服务态度还行,豪华湖景双床房
H36,2020-04-01,房间真的不是一般的大，尤其是洗手间超级大，早餐环境非常好，在29楼旋转餐厅，品种也比较多，性价比超高,豪华大床房
H36,2020-04-02,位置，房间也干净，早餐最好再丰富一些！很好,豪华双床房
H36,2020-04-05,早餐不错，房间能看到**。就是停车有点难，虽然车场很大，但很多车。,豪华湖景大床房
H36,2020-04-07,订了一间亲子房，楼层外面就有小孩玩的区域，房间里面有帐篷，还有送了一套儿童餐具很贴心。洗手间够大，有浴缸可以让小孩玩。,豪华大床房
H36,2020-04-07,老牌五星级酒店了。位置一流，走几步过个隧道就走到牌坊，可以看喷泉，可以游船，可以散步，隧道两边竟然还有电梯，对老人特别友好的设施和环境。买东西吃饭也方便，就在酒店周边很近就能解决。 里面的设施和卫生就不要说了，虽然是很长时间的酒店，但是保养的非常不错，各方面还是五星的标准。楼顶的旋转餐厅风景很好，菜品不能说很惊艳，正常水平吧。,欢乐亲子房
H36,2020-04-10,好好用的地方,豪华双床房
