酒店名称,评论日期,评论内容,入住房型
H38,2020-01-01,非常棒的一家度假酒店，服务也很好，前台帮忙免费升级成海景房，真心感谢！,豪华山景大床房
H38,2020-01-01,酒店环境优美,豪华海景大床房
H38,2020-01-03,每次都住这个酒店，方便，床舒服,豪华海景双床房
H38,2020-01-04,环境一流服务到位,豪华海景双床房
H38,2020-01-05,环境超赞，酒店私人沙滩，可以漫步沙滩，很幽静，很适合静静地发呆度假。早餐的出品也挺好的，味道不错。就是海景房没什么特别，不值得多花钱去换。,豪华海景双床房
H38,2020-01-05,海景房真舒适,豪华山景大床房
H38,2020-01-06,酒店海滩不错,豪华山景双床房
H38,2020-01-06,早餐情况一般吧， 人多的时候会比较丰富，可以加床 单要另外收费。 带小孩还是挺方便的， 因为 1楼 有儿童娱乐区， 还算好。 酒店有停车场,豪华山景双床房
H38,2020-01-06,早餐很好！,豪华山景大床房
H38,2020-01-07,实话实说，酒店已经挺旧得了，整个酒店员工也缺乏活力，感觉太过于懒散了。,豪华山景大床房
H38,2020-01-09,不错的酒店,豪华海景大床房
H38,2020-01-09,环境不错，设施稍显陈旧,豪华山景双床房
H38,2020-01-09,办理入住要办到下午4:30，真是很无语??,豪华山景大床房
H38,2020-01-10,服务态度很好,豪华山景大床房
H38,2020-01-10,带了宠物，到店后被告知要加三百元清洁费才能入住。经协商补一百块费用签了协议正常入住。酒店环境设施还好吧，毕竟五星级酒店。就是海景房和想象中还是有点差距，酒店环境安静适合度假。离巽寮湾旅游中心点还是有点距离，想吃大排档风味海鲜还是要开车出去。酒店有一小块私人海滩，泳池就很多个，不过这季节都关闭了。可能淡季原因游客不多，如果价格再亲民点就更好,豪华海景大床房
H38,2020-01-12,有五星酒店的感觉,豪华山景大床房
H38,2020-01-13,服务挺好，但门锁不好,豪华山景大床房
H38,2020-01-13,闻名的五星级酒店，比拼的不是硬件(说心里话，硬件好的酒店很多)，而是配套设施和贴心的服务。**就具备此优点。,豪华山景双床房
H38,2020-01-16,酒店还是不错了，适合带孩子，有自家沙滩，晚上有酒店自己组织的活动，值得一去。缺点周边吃饭地方少，中餐厅菜式也少，较贵，要开车去镇里，但也只有海鲜。,豪华园景大床房
H38,2020-01-17,很不错，孩子很喜欢,豪华山景大床房
H38,2020-01-18,酒店环境挺好的，一线海景。可能过年的原因，入住宾客不多，倒是显得清净。整体服务还可以，设施有点老旧，早餐品种有待提高！,豪华海景大床房
H38,2020-01-18,这么多年经常会带家人来住几天，设施齐全，早餐丰富，常客又是会员可免费升级海景房，唯一不足就是有点旧了,豪华山景大床房
H38,2020-01-19,非常满意的一次入住，服务及品质有保障,豪华山景双床房
H38,2020-01-22,酒店很静，淡季室内泳池和温泉也不错。,豪华海景大床房
H38,2020-01-24,不错，服务还可以，08年开的可以了,豪华山景双床房
H38,2020-01-24,非常棒的體驗！,豪华山景双床房
H38,2020-01-24,非常棒的體驗！,豪华山景双床房
H38,2020-01-24,酒店环境好。早餐一般,豪华海景双床房
H38,2020-01-26,Everything good but need to clean outdoor swimming pools,豪华山景大床房
H38,2020-01-26,"Nice hotel I liked wanna back again,food was good",豪华山景大床房
H38,2020-01-27,环境不错，适合全家休闲度假酒店,豪华海景大床房
H38,2020-01-30,放假去的，有私人海滩，孩子玩的很开心,豪华园景双床房
H38,2020-01-30,去过好几次了。有自己的沙滩。标准的海边豪华度假酒店。住的很舒服。适合自驾游，亲子游，在酒店里不出来。可以带小朋友喂动物。酒店里的所谓温泉不咋样。快到酒店旁的路上有摘草莓的地方。吃的一般，有点略贵。,豪华山景大床房
H38,2020-02-13,一般一般一般,豪华山景大床房
H38,2020-02-26,总体非常好。印象最深的是沙滩工具丢失，JIM经理应该吉林白城小伙认真排查视频，并最终找到；十分感谢他。有时间还会再次去。,豪华山景大床房
H38,2020-03-13,巽寮灣實至名歸的第一名度假酒店，大人小孩子都有合適的項目適合一家人過來，特別是一樓的溫泉房特別棒，出門就是溫泉和海灘，早餐也不錯。就是價錢也是第一名就是了，比旁邊的喜來登貴一倍。,豪华山景双床房
H38,2020-03-22,环境比较老套，服务还可以。,豪华山景大床房
H38,2020-03-25,周边的饭店依然没有开放,豪华山景大床房
H38,2020-03-25,目前公共区域没有开放,豪华山景双床房
H38,2020-03-26,很安静舒适，就是阳台看出去就是隔壁垃圾堆，有点煞风景??,豪华山景大床房
H38,2020-03-28,好多蚊子啊房间 一个晚上被蚊子叮死 没睡 花钱买辛苦 早早就退房回家睡了,豪华山景大床房
H38,2020-03-31,惠东最好的度假村之一，配套设置齐全。环境优雅，酒店人员服务态度好，价格相对合理。大海很漂亮，非常舒服！,豪华海景大床房
H38,2020-04-05,"传说中的海景房只能瞄到一个海角，隔音极差，一个晚上听隔壁的聊天，房间一股霉味。总结：旅馆的设施，宾馆的服务,三星的房间，四星的价格，五星的噱头。今生难忘。",豪华海景大床房
H38,2020-04-06,一而都是好的,豪华山景双床房
H38,2020-04-06,差的不能再差了,豪华山景双床房
H38,2020-04-06,入住办理太慢，竟然开始说外国人不接待，明明网页上写的可以中外人士入住。 前台的服务员又都是英文名字称呼，好可笑。入住办理1个小时！还好，埃森给我升级到了行政楼。疫情期间没有电视。但是有蚊子陪伴。半夜被嗡嗡叫吵醒！最糟糕的是早餐。排队15分钟取面包和炒粉。只有中式早餐。服务员很少，着装看是当地工人。不专业。总体来说是老牌5星酒店开在了农村，慢慢的就变得入乡随俗了。没有夸张没有粉饰。全是实话。我住过太多的五星酒店，这个只能是三星水平。,豪华海景大床房
H38,2020-04-07,酒店早餐很少,豪华山景大床房
H38,2020-04-07,很多设施和区域没有开放，环境还可以的,豪华山景大床房
H38,2020-04-09,可以看见海景br酒店设施有点老旧,豪华园景双床房
H38,2020-04-09,漂亮，安逸的生活,豪华山景大床房
H38,2020-04-10,酒店周边的自然环境、格调都非常不错??，但确实老了，进房间第一感觉味道很大，另外海边晚上蚊子多，没有驱蚊液、电蚊香甚至蚊香这些东西，没睡好！半自助的早餐种类不狠丰富还要排队等很久，感觉不太好！,豪华山景双床房
H38,2020-04-13,酒店很不错,豪华山景大床房
H38,2020-04-13,房间太差太旧,豪华山景大床房
H38,2020-04-13,比较老的五星级酒店，服务尚可，早餐很差！,豪华山景双床房
H38,2020-04-13,带家人度假的好去处,豪华山景双床房
