酒店名称,评论日期,评论内容,入住房型
H27,2020-01-01,酒店??真的好靚又大環境綠化好好！非常滿意,公主小镇双床房
H27,2020-01-01,很棒，服务态度也很好，很棒,龙湖臻品大床房
H27,2020-01-02,欧洲风格简约时尚,公主小镇大床房
H27,2020-01-03,九龙湖欧洲小镇非常漂亮，欧式风格的建筑，很有特色，适合各种摆拍，入住当天正好是老公生日，酒店很贴心，还专门赠送了生日蛋糕，味道很棒，服务也很细心周到，非常满意的入住体验，下次再来。,公主小镇大床房
H27,2020-01-03,还行，挺舒服,皇室水景双床房
H27,2020-01-03,环境很好，服务态度满分,公主小镇大床房
H27,2020-01-04,还行，就是交了押金，有些地方不可记账，略失望。,公主小镇双床房
H27,2020-01-05,酒店位于欧洲小镇里面，小镇适合拍照，但是作为一个五星级酒店却不配套免费的儿童游乐场，而是要另外花钱才能玩，感觉对不起这个价格，对不起这个星级，本来是货比三家之后选择这里的室内儿童乐园大，但是入住之后才发现，玩里面的蹦蹦床要88元一次，这次去住体验十分差。,公主小镇大床房
H27,2020-01-06,早餐普通，如果菜色更多樣選擇會更好,公主小镇双床房
H27,2020-01-06,带小孩去是个好地方,龙湖臻品大床房
H27,2020-01-07,酒店整体说的过去，服务不满意,公主小镇双床房
H27,2020-01-08,这是第二次入住酒店，服务还是一如既往的好，因为入住较晚，非常感谢前台小姐姐帮忙延迟了退房，还赠送了小礼品，非常的细心、周到，太有爱了[强],公主小镇双床房
H27,2020-01-09,酒店很舒服适合度假 早晨起床被日出惊艳了。还免费升级了房型,公主小镇双床房
H27,2020-01-09,巨大而精美的水晶灯印证着酒店曾经的辉煌，可惜……。我们的房间在一楼，进门就一股浓浓的霉味儿一直挥散不去，无冰箱也罢，床单上奇怪的破洞和粗暴的补丁相呼应，地板和家具的沧桑模样反复发出灵魂拷问：这，真的是尊贵的五星级？！最搞笑的是，因为航班比较晚，跟大堂服务员申请延迟退房时，小姐姐一脸傲娇的宣称，领导不在做不了主，而且生意太好酒店都订出去了，不可以！入住率这么高的发霉的房间………,皇室豪华双床房
H27,2020-01-11,环境好，早餐多选择，停车方便,皇室豪华大床房
H27,2020-01-13,一不小心住进了一个童话世界，集欧洲各国元素，徜徉欧洲小镇，仿佛置身欧洲，异国风情浓郁，酒店服务态度好，还给我们升级了房型，相信我们还会回来??????,公主小镇双床房
