酒店名称,评论日期,评论内容,入住房型
H29,2020-05-18,品质非常不错,雅致双床房
H29,2020-05-18,清阅棒棒哒 人美服务还贴心,高级大床房
H29,2020-05-19,这是一家新开业的**酒店，我来点评一下啊。新开的酒店比较担心的就是装修味道，但是这家店几乎没有。房间卫生各种细节都做得很好，干干净净整整齐齐。床垫啊，毛巾用品啊都是质量很好很舒服得。再说服务，服务确实是亮点，前台的小姑娘都很热情，办入住的时候给我倒了茶水，办好后一般酒店就是最多指引到电梯，但是这里呢前台给我带到了房间还给我介绍了酒店的设施，主动帮我拿行李，特别棒真的。然后说早餐，早餐比较丰富，中餐有，西餐也有，点名小蛋糕特别的美味。性价比很高了，3百得价格8百得享受哈哈哈哈。对了，因为新开业酒店还给送水果，送宵夜甜品，值得入住！会再来的。,雅致双床房
H29,2020-05-19,不是第一次住**啦，这家**真的超超超赞！入住给茶水，因为是广州疫情较重区域，各种识别特别多，我都不耐烦了前台小姐姐还温柔的教我，特别好。弄好了以后又带我到房间，房间床垫一如既往的舒服呀，最喜欢了。卫生也弄得很干净的。夜宵糖水和小甜品很nice！,雅致双床房
H29,2020-05-20,酒店刚刚开业，没什么味道，服务热情周到，客房干净卫生。床很舒服。而且还免费赠送了早餐和宵夜，很不错的酒店。值得入住,雅致大床房
H29,2020-05-21,因为要乘飞机回重庆，选择了离机场较近的**酒店。本来就是简单过度一晚，干净就好，没有报很高的期望。但是我错了，工作人员给到我的超级服务一波又一波。刚进入大厅，前台小菇凉就端过来一杯热茶，对我说，小姐姐辛苦了，请喝茶。然后耐心指导我扫码，测量体温，看见我口罩有点污渍，马上递过来一只新口罩。办好手续后，一边带我去房间，一边介绍酒店设施以及早餐时间。我随口说了一下，戴一天口罩了，嗓子有点不舒服，没想到，过一会，小菇凉给我端来一份水果和蜂蜜水，叫我多喝水。真是非常细心周到，好像除了我妈，没人这么对我好，哈哈哈。出门在外，真的有温暖到我，所有的细节都看在眼里，记在心里。如果下次来广州，我还会回来这家酒店，退房的时候，看到那位小菇凉的工牌，有个好听的名字叫清阅。,雅致大床房
H29,2020-05-23,**新开的酒店，服务很贴心，环境和卫生做的很好，酒店的床和枕头很舒适，尤其是常年出差的人对床和枕头的要求非常高，出差广州还会住他们家酒店,雅致大床房
H29,2020-05-23,和朋友一起出来玩，想着住的好一点，就挑了这家，果然没让人失望。前台态度亲切友好，疫情期间要检测体温，登记防疫码，这里是新开的，环境都很高大上，还有健身房，汗蒸房，洗衣房。一开始进的房间空调不冷，后来致电前台，马上安排换房，员工亲自上门给房卡，然后还送了糖水，前前后后都有点头道歉。总体来说挺满意的，希望越做越好！就是提个建议停车的地方可以设置近一点。,雅致双床房
H29,2020-05-23,入住后才知道是一家新开的**，各方面都不错服务上尤其突出，员工们都非常的尽心尽力，可见前期培训工作还是非常到位的可能赶上疫情，空置了一段时间，新装修的房间，没感觉到有异味早餐可以，停车免费（稍微麻烦点儿，要去别人家的停车场）好评好评，真的不错，推荐推荐,雅致大床房
H29,2020-05-24,非常好的酒店，下次出差还住这，超值??,雅致双床房
